id,quarter,months,partial,qtd_return,as_of
iEQDALS,2026Q2,3,0,0.135642,2026-07
iEQDALS,2026Q3,1,1,-0.0516,2026-07
iEQDELS,2000Q1,3,0,0.162819,2026-07
iEQDELS,2000Q2,3,0,-0.048618,2026-07
iEQDELS,2000Q3,3,0,0.023067,2026-07
iEQDELS,2000Q4,3,0,0.019379,2026-07
iEQDELS,2001Q1,3,0,-0.023192,2026-07
iEQDELS,2001Q2,3,0,0.019571,2026-07
iEQDELS,2001Q3,3,0,0.016641,2026-07
iEQDELS,2001Q4,3,0,0.007609,2026-07
iEQDELS,2002Q1,3,0,0.027948,2026-07
iEQDELS,2002Q2,3,0,-0.009702,2026-07
iEQDELS,2002Q3,3,0,-0.032499,2026-07
iEQDELS,2002Q4,3,0,-0.027286,2026-07
iEQDELS,2003Q1,3,0,0.008586,2026-07
iEQDELS,2003Q2,3,0,0.007204,2026-07
iEQDELS,2003Q3,3,0,0.010073,2026-07
iEQDELS,2003Q4,3,0,0.033386,2026-07
iEQDELS,2004Q1,3,0,0.048732,2026-07
iEQDELS,2004Q2,3,0,0.011993,2026-07
iEQDELS,2004Q3,3,0,0.007301,2026-07
iEQDELS,2004Q4,3,0,0.053329,2026-07
iEQDELS,2005Q1,3,0,0.052033,2026-07
iEQDELS,2005Q2,3,0,0.015469,2026-07
iEQDELS,2005Q3,3,0,0.07778,2026-07
iEQDELS,2005Q4,3,0,0.021569,2026-07
iEQDELS,2006Q1,3,0,0.105735,2026-07
iEQDELS,2006Q2,3,0,-0.018799,2026-07
iEQDELS,2006Q3,3,0,0.018084,2026-07
iEQDELS,2006Q4,3,0,0.072471,2026-07
iEQDELS,2007Q1,3,0,0.058702,2026-07
iEQDELS,2007Q2,3,0,0.0489,2026-07
iEQDELS,2007Q3,3,0,-0.019977,2026-07
iEQDELS,2007Q4,3,0,-0.01234,2026-07
iEQDELS,2008Q1,3,0,-0.055336,2026-07
iEQDELS,2008Q2,3,0,0.016076,2026-07
iEQDELS,2008Q3,3,0,-0.078434,2026-07
iEQDELS,2008Q4,3,0,-0.054306,2026-07
iEQDELS,2009Q1,3,0,0.013308,2026-07
iEQDELS,2009Q2,3,0,0.122237,2026-07
iEQDELS,2009Q3,3,0,0.142195,2026-07
iEQDELS,2009Q4,3,0,0.014062,2026-07
iEQDELS,2010Q1,3,0,0.032176,2026-07
iEQDELS,2010Q2,3,0,-0.037227,2026-07
iEQDELS,2010Q3,3,0,0.047003,2026-07
iEQDELS,2010Q4,3,0,0.078465,2026-07
iEQDELS,2011Q1,3,0,0.007079,2026-07
iEQDELS,2011Q2,3,0,0.012073,2026-07
iEQDELS,2011Q3,3,0,-0.087437,2026-07
iEQDELS,2011Q4,3,0,0.00643,2026-07
iEQDELS,2012Q1,3,0,0.084829,2026-07
iEQDELS,2012Q2,3,0,-0.031527,2026-07
iEQDELS,2012Q3,3,0,0.04608,2026-07
iEQDELS,2012Q4,3,0,0.045638,2026-07
iEQDELS,2013Q1,3,0,0.057413,2026-07
iEQDELS,2013Q2,3,0,0.015071,2026-07
iEQDELS,2013Q3,3,0,0.050928,2026-07
iEQDELS,2013Q4,3,0,0.063962,2026-07
iEQDELS,2014Q1,3,0,0.036761,2026-07
iEQDELS,2014Q2,3,0,-0.015546,2026-07
iEQDELS,2014Q3,3,0,-0.011529,2026-07
iEQDELS,2014Q4,3,0,0.016383,2026-07
iEQDELS,2015Q1,3,0,0.075868,2026-07
iEQDELS,2015Q2,3,0,0.004953,2026-07
iEQDELS,2015Q3,3,0,-0.014412,2026-07
iEQDELS,2015Q4,3,0,0.032728,2026-07
iEQDELS,2016Q1,3,0,-0.040338,2026-07
iEQDELS,2016Q2,3,0,-0.034455,2026-07
iEQDELS,2016Q3,3,0,0.049565,2026-07
iEQDELS,2016Q4,3,0,0.041221,2026-07
iEQDELS,2017Q1,3,0,0.041064,2026-07
iEQDELS,2017Q2,3,0,0.033348,2026-07
iEQDELS,2017Q3,3,0,0.029524,2026-07
iEQDELS,2017Q4,3,0,0.017595,2026-07
iEQDELS,2018Q1,3,0,-0.003933,2026-07
iEQDELS,2018Q2,3,0,0.022192,2026-07
iEQDELS,2018Q3,3,0,0.001147,2026-07
iEQDELS,2018Q4,3,0,-0.089553,2026-07
iEQDELS,2019Q1,3,0,0.046512,2026-07
iEQDELS,2019Q2,3,0,0.021146,2026-07
iEQDELS,2019Q3,3,0,0.006074,2026-07
iEQDELS,2019Q4,3,0,0.050099,2026-07
iEQDELS,2020Q1,3,0,-0.152482,2026-07
iEQDELS,2020Q2,3,0,0.092722,2026-07
iEQDELS,2020Q3,3,0,0.033945,2026-07
iEQDELS,2020Q4,3,0,0.09938,2026-07
iEQDELS,2021Q1,3,0,0.04875,2026-07
iEQDELS,2021Q2,3,0,0.027354,2026-07
iEQDELS,2021Q3,3,0,0.009185,2026-07
iEQDELS,2021Q4,3,0,0.013161,2026-07
iEQDELS,2022Q1,3,0,-0.041254,2026-07
iEQDELS,2022Q2,3,0,-0.047074,2026-07
iEQDELS,2022Q3,3,0,-0.022223,2026-07
iEQDELS,2022Q4,3,0,0.050613,2026-07
iEQDELS,2023Q1,3,0,0.046559,2026-07
iEQDELS,2023Q2,3,0,0.008151,2026-07
iEQDELS,2023Q3,3,0,-0.001435,2026-07
iEQDELS,2023Q4,3,0,0.053222,2026-07
iEQDELS,2024Q1,3,0,0.055661,2026-07
iEQDELS,2024Q2,3,0,0.000681,2026-07
iEQDELS,2024Q3,3,0,0.009001,2026-07
iEQDELS,2024Q4,3,0,0.00409,2026-07
iEQDELS,2025Q1,3,0,0.00906,2026-07
iEQDELS,2025Q2,3,0,0.081984,2026-07
iEQDELS,2025Q3,3,0,0.013115,2026-07
iEQDELS,2025Q4,3,0,0.01432,2026-07
iEQDELS,2026Q1,3,0,-0.024776,2026-07
iEQDELS,2026Q2,3,0,0.087467,2026-07
iEQDELS,2026Q3,1,1,0.0008,2026-07
iEQDGLS,2000Q1,3,0,0.006008,2026-07
iEQDGLS,2000Q2,3,0,0.00209,2026-07
iEQDGLS,2000Q3,3,0,0.053008,2026-07
iEQDGLS,2000Q4,3,0,0.046072,2026-07
iEQDGLS,2001Q1,3,0,0.025559,2026-07
iEQDGLS,2001Q2,3,0,0.04422,2026-07
iEQDGLS,2001Q3,3,0,0.001663,2026-07
iEQDGLS,2001Q4,3,0,0.104604,2026-07
iEQDGLS,2002Q1,3,0,0.048747,2026-07
iEQDGLS,2002Q2,3,0,0.010581,2026-07
iEQDGLS,2002Q3,3,0,-0.029589,2026-07
iEQDGLS,2002Q4,3,0,0.015239,2026-07
iEQDGLS,2003Q1,3,0,-0.022443,2026-07
iEQDGLS,2003Q2,3,0,0.100378,2026-07
iEQDGLS,2003Q3,3,0,0.073278,2026-07
iEQDGLS,2003Q4,3,0,0.10022,2026-07
iEQDGLS,2004Q1,3,0,0.056799,2026-07
iEQDGLS,2004Q2,3,0,-0.03382,2026-07
iEQDGLS,2004Q3,3,0,0.030694,2026-07
iEQDGLS,2004Q4,3,0,0.082904,2026-07
iEQDGLS,2005Q1,3,0,0.030612,2026-07
iEQDGLS,2005Q2,3,0,0.018811,2026-07
iEQDGLS,2005Q3,3,0,0.098642,2026-07
iEQDGLS,2005Q4,3,0,0.041423,2026-07
iEQDGLS,2006Q1,3,0,0.08666,2026-07
iEQDGLS,2006Q2,3,0,-0.022346,2026-07
iEQDGLS,2006Q3,3,0,0.011919,2026-07
iEQDGLS,2006Q4,3,0,0.06955,2026-07
iEQDGLS,2007Q1,3,0,0.036069,2026-07
iEQDGLS,2007Q2,3,0,0.083634,2026-07
iEQDGLS,2007Q3,3,0,0.05903,2026-07
iEQDGLS,2007Q4,3,0,0.063705,2026-07
iEQDGLS,2008Q1,3,0,-0.030046,2026-07
iEQDGLS,2008Q2,3,0,0.050476,2026-07
iEQDGLS,2008Q3,3,0,-0.116423,2026-07
iEQDGLS,2008Q4,3,0,-0.061872,2026-07
iEQDGLS,2009Q1,3,0,0.001183,2026-07
iEQDGLS,2009Q2,3,0,0.123678,2026-07
iEQDGLS,2009Q3,3,0,0.072171,2026-07
iEQDGLS,2009Q4,3,0,0.026729,2026-07
iEQDGLS,2010Q1,3,0,0.033262,2026-07
iEQDGLS,2010Q2,3,0,-0.038747,2026-07
iEQDGLS,2010Q3,3,0,0.058168,2026-07
iEQDGLS,2010Q4,3,0,0.05388,2026-07
iEQDGLS,2011Q1,3,0,0.011966,2026-07
iEQDGLS,2011Q2,3,0,0.014502,2026-07
iEQDGLS,2011Q3,3,0,-0.048418,2026-07
iEQDGLS,2011Q4,3,0,0.025037,2026-07
iEQDGLS,2012Q1,3,0,0.067633,2026-07
iEQDGLS,2012Q2,3,0,-0.019678,2026-07
iEQDGLS,2012Q3,3,0,0.045876,2026-07
iEQDGLS,2012Q4,3,0,0.018666,2026-07
iEQDGLS,2013Q1,3,0,0.064714,2026-07
iEQDGLS,2013Q2,3,0,0.013886,2026-07
iEQDGLS,2013Q3,3,0,0.029778,2026-07
iEQDGLS,2013Q4,3,0,0.057258,2026-07
iEQDGLS,2014Q1,3,0,0.010662,2026-07
iEQDGLS,2014Q2,3,0,0.016762,2026-07
iEQDGLS,2014Q3,3,0,-0.004337,2026-07
iEQDGLS,2014Q4,3,0,0.018953,2026-07
iEQDGLS,2015Q1,3,0,0.033925,2026-07
iEQDGLS,2015Q2,3,0,0.009432,2026-07
iEQDGLS,2015Q3,3,0,-0.014506,2026-07
iEQDGLS,2015Q4,3,0,0.010757,2026-07
iEQDGLS,2016Q1,3,0,-0.019982,2026-07
iEQDGLS,2016Q2,3,0,0.01721,2026-07
iEQDGLS,2016Q3,3,0,0.019324,2026-07
iEQDGLS,2016Q4,3,0,-0.011182,2026-07
iEQDGLS,2017Q1,3,0,0.037236,2026-07
iEQDGLS,2017Q2,3,0,0.020294,2026-07
iEQDGLS,2017Q3,3,0,0.031798,2026-07
iEQDGLS,2017Q4,3,0,0.019459,2026-07
iEQDGLS,2018Q1,3,0,0.015562,2026-07
iEQDGLS,2018Q2,3,0,-0.004251,2026-07
iEQDGLS,2018Q3,3,0,-0.004502,2026-07
iEQDGLS,2018Q4,3,0,-0.047119,2026-07
iEQDGLS,2019Q1,3,0,0.042807,2026-07
iEQDGLS,2019Q2,3,0,0.009026,2026-07
iEQDGLS,2019Q3,3,0,-0.006533,2026-07
iEQDGLS,2019Q4,3,0,0.040523,2026-07
iEQDGLS,2020Q1,3,0,-0.107457,2026-07
iEQDGLS,2020Q2,3,0,0.09933,2026-07
iEQDGLS,2020Q3,3,0,0.040716,2026-07
iEQDGLS,2020Q4,3,0,0.095302,2026-07
iEQDGLS,2021Q1,3,0,0.026547,2026-07
iEQDGLS,2021Q2,3,0,0.04281,2026-07
iEQDGLS,2021Q3,3,0,-0.006254,2026-07
iEQDGLS,2021Q4,3,0,0.003865,2026-07
iEQDGLS,2022Q1,3,0,-0.024031,2026-07
iEQDGLS,2022Q2,3,0,-0.056345,2026-07
iEQDGLS,2022Q3,3,0,-0.018923,2026-07
iEQDGLS,2022Q4,3,0,0.038833,2026-07
iEQDGLS,2023Q1,3,0,0.020167,2026-07
iEQDGLS,2023Q2,3,0,0.029783,2026-07
iEQDGLS,2023Q3,3,0,0.011818,2026-07
iEQDGLS,2023Q4,3,0,0.047194,2026-07
iEQDGLS,2024Q1,3,0,0.07053,2026-07
iEQDGLS,2024Q2,3,0,0.019095,2026-07
iEQDGLS,2024Q3,3,0,0.041339,2026-07
iEQDGLS,2024Q4,3,0,0.006777,2026-07
iEQDGLS,2025Q1,3,0,8.3e-05,2026-07
iEQDGLS,2025Q2,3,0,0.091614,2026-07
iEQDGLS,2025Q3,3,0,0.055879,2026-07
iEQDGLS,2025Q4,3,0,0.031492,2026-07
iEQDGLS,2026Q1,3,0,-0.010411,2026-07
iEQDGLS,2026Q2,3,0,0.083656,2026-07
iEQDGLS,2026Q3,1,1,-0.0074,2026-07
iEQDULS,2000Q1,3,0,0.081062,2026-07
iEQDULS,2000Q2,3,0,0.00691,2026-07
iEQDULS,2000Q3,3,0,0.042514,2026-07
iEQDULS,2000Q4,3,0,0.020148,2026-07
iEQDULS,2001Q1,3,0,0.014739,2026-07
iEQDULS,2001Q2,3,0,0.04848,2026-07
iEQDULS,2001Q3,3,0,-0.043946,2026-07
iEQDULS,2001Q4,3,0,0.066446,2026-07
iEQDULS,2002Q1,3,0,0.005533,2026-07
iEQDULS,2002Q2,3,0,-0.03054,2026-07
iEQDULS,2002Q3,3,0,-0.03514,2026-07
iEQDULS,2002Q4,3,0,0.045282,2026-07
iEQDULS,2003Q1,3,0,0.008892,2026-07
iEQDULS,2003Q2,3,0,0.118535,2026-07
iEQDULS,2003Q3,3,0,0.041819,2026-07
iEQDULS,2003Q4,3,0,0.073088,2026-07
iEQDULS,2004Q1,3,0,0.040784,2026-07
iEQDULS,2004Q2,3,0,0.001256,2026-07
iEQDULS,2004Q3,3,0,0.005444,2026-07
iEQDULS,2004Q4,3,0,0.079275,2026-07
iEQDULS,2005Q1,3,0,0.011293,2026-07
iEQDULS,2005Q2,3,0,0.027732,2026-07
iEQDULS,2005Q3,3,0,0.055453,2026-07
iEQDULS,2005Q4,3,0,0.038962,2026-07
iEQDULS,2006Q1,3,0,0.056017,2026-07
iEQDULS,2006Q2,3,0,-0.008489,2026-07
iEQDULS,2006Q3,3,0,0.038227,2026-07
iEQDULS,2006Q4,3,0,0.057227,2026-07
iEQDULS,2007Q1,3,0,0.046651,2026-07
iEQDULS,2007Q2,3,0,0.062083,2026-07
iEQDULS,2007Q3,3,0,0.020435,2026-07
iEQDULS,2007Q4,3,0,0.032381,2026-07
iEQDULS,2008Q1,3,0,-0.038775,2026-07
iEQDULS,2008Q2,3,0,0.03191,2026-07
iEQDULS,2008Q3,3,0,-0.073266,2026-07
iEQDULS,2008Q4,3,0,-0.0852,2026-07
iEQDULS,2009Q1,3,0,0.024156,2026-07
iEQDULS,2009Q2,3,0,0.122326,2026-07
iEQDULS,2009Q3,3,0,0.093609,2026-07
iEQDULS,2009Q4,3,0,0.041119,2026-07
iEQDULS,2010Q1,3,0,0.042094,2026-07
iEQDULS,2010Q2,3,0,-0.040672,2026-07
iEQDULS,2010Q3,3,0,0.048748,2026-07
iEQDULS,2010Q4,3,0,0.066049,2026-07
iEQDULS,2011Q1,3,0,0.040699,2026-07
iEQDULS,2011Q2,3,0,0.010723,2026-07
iEQDULS,2011Q3,3,0,-0.077815,2026-07
iEQDULS,2011Q4,3,0,0.05392,2026-07
iEQDULS,2012Q1,3,0,0.070666,2026-07
iEQDULS,2012Q2,3,0,-0.015293,2026-07
iEQDULS,2012Q3,3,0,0.032599,2026-07
iEQDULS,2012Q4,3,0,0.028632,2026-07
iEQDULS,2013Q1,3,0,0.067738,2026-07
iEQDULS,2013Q2,3,0,0.022652,2026-07
iEQDULS,2013Q3,3,0,0.04289,2026-07
iEQDULS,2013Q4,3,0,0.060789,2026-07
iEQDULS,2014Q1,3,0,0.017795,2026-07
iEQDULS,2014Q2,3,0,0.024661,2026-07
iEQDULS,2014Q3,3,0,-0.004123,2026-07
iEQDULS,2014Q4,3,0,0.03527,2026-07
iEQDULS,2015Q1,3,0,0.032336,2026-07
iEQDULS,2015Q2,3,0,0.005098,2026-07
iEQDULS,2015Q3,3,0,-0.036711,2026-07
iEQDULS,2015Q4,3,0,0.014434,2026-07
iEQDULS,2016Q1,3,0,-0.016997,2026-07
iEQDULS,2016Q2,3,0,0.008194,2026-07
iEQDULS,2016Q3,3,0,0.036249,2026-07
iEQDULS,2016Q4,3,0,0.018933,2026-07
iEQDULS,2017Q1,3,0,0.024079,2026-07
iEQDULS,2017Q2,3,0,0.01517,2026-07
iEQDULS,2017Q3,3,0,0.031717,2026-07
iEQDULS,2017Q4,3,0,0.018487,2026-07
iEQDULS,2018Q1,3,0,0.005177,2026-07
iEQDULS,2018Q2,3,0,0.020058,2026-07
iEQDULS,2018Q3,3,0,0.0228,2026-07
iEQDULS,2018Q4,3,0,-0.079197,2026-07
iEQDULS,2019Q1,3,0,0.080344,2026-07
iEQDULS,2019Q2,3,0,0.022062,2026-07
iEQDULS,2019Q3,3,0,-0.002389,2026-07
iEQDULS,2019Q4,3,0,0.048637,2026-07
iEQDULS,2020Q1,3,0,-0.128703,2026-07
iEQDULS,2020Q2,3,0,0.113557,2026-07
iEQDULS,2020Q3,3,0,0.051766,2026-07
iEQDULS,2020Q4,3,0,0.125484,2026-07
iEQDULS,2021Q1,3,0,0.055079,2026-07
iEQDULS,2021Q2,3,0,0.047467,2026-07
iEQDULS,2021Q3,3,0,0.000746,2026-07
iEQDULS,2021Q4,3,0,0.020485,2026-07
iEQDULS,2022Q1,3,0,-0.030497,2026-07
iEQDULS,2022Q2,3,0,-0.08206,2026-07
iEQDULS,2022Q3,3,0,-0.013776,2026-07
iEQDULS,2022Q4,3,0,0.048887,2026-07
iEQDULS,2023Q1,3,0,0.03084,2026-07
iEQDULS,2023Q2,3,0,0.035242,2026-07
iEQDULS,2023Q3,3,0,-0.00269,2026-07
iEQDULS,2023Q4,3,0,0.063113,2026-07
iEQDULS,2024Q1,3,0,0.064306,2026-07
iEQDULS,2024Q2,3,0,-0.002227,2026-07
iEQDULS,2024Q3,3,0,0.039399,2026-07
iEQDULS,2024Q4,3,0,0.031052,2026-07
iEQDULS,2025Q1,3,0,-0.025484,2026-07
iEQDULS,2025Q2,3,0,0.078619,2026-07
iEQDULS,2025Q3,3,0,0.035429,2026-07
iEQDULS,2025Q4,3,0,0.024016,2026-07
iEQDULS,2026Q1,3,0,-0.020578,2026-07
iEQDULS,2026Q2,3,0,0.120783,2026-07
iEQDULS,2026Q3,1,1,-0.0236,2026-07
iEQS,2000Q1,3,0,0.099978,2026-07
iEQS,2000Q2,3,0,0.124856,2026-07
iEQS,2000Q3,3,0,0.158487,2026-07
iEQS,2000Q4,3,0,0.099193,2026-07
iEQS,2001Q1,3,0,0.023716,2026-07
iEQS,2001Q2,3,0,0.133626,2026-07
iEQS,2001Q3,3,0,-0.048439,2026-07
iEQS,2001Q4,3,0,0.122129,2026-07
iEQS,2002Q1,3,0,0.025931,2026-07
iEQS,2002Q2,3,0,-0.037098,2026-07
iEQS,2002Q3,3,0,-0.021441,2026-07
iEQS,2002Q4,3,0,0.052853,2026-07
iEQS,2003Q1,3,0,0.027724,2026-07
iEQS,2003Q2,3,0,0.079435,2026-07
iEQS,2003Q3,3,0,0.033703,2026-07
iEQS,2003Q4,3,0,0.057786,2026-07
iEQS,2004Q1,3,0,0.043564,2026-07
iEQS,2004Q2,3,0,0.009311,2026-07
iEQS,2004Q3,3,0,-0.006707,2026-07
iEQS,2004Q4,3,0,0.059295,2026-07
iEQS,2005Q1,3,0,-0.007539,2026-07
iEQS,2005Q2,3,0,0.050861,2026-07
iEQS,2005Q3,3,0,0.0725,2026-07
iEQS,2005Q4,3,0,0.030929,2026-07
iEQS,2006Q1,3,0,0.083289,2026-07
iEQS,2006Q2,3,0,-0.00899,2026-07
iEQS,2006Q3,3,0,0.044392,2026-07
iEQS,2006Q4,3,0,0.065539,2026-07
iEQS,2007Q1,3,0,0.041721,2026-07
iEQS,2007Q2,3,0,0.053671,2026-07
iEQS,2007Q3,3,0,0.031096,2026-07
iEQS,2007Q4,3,0,0.026855,2026-07
iEQS,2008Q1,3,0,-0.070815,2026-07
iEQS,2008Q2,3,0,0.026925,2026-07
iEQS,2008Q3,3,0,-0.047452,2026-07
iEQS,2008Q4,3,0,-0.074216,2026-07
iEQS,2009Q1,3,0,0.030572,2026-07
iEQS,2009Q2,3,0,0.10811,2026-07
iEQS,2009Q3,3,0,0.08712,2026-07
iEQS,2009Q4,3,0,0.029332,2026-07
iEQS,2010Q1,3,0,0.044031,2026-07
iEQS,2010Q2,3,0,-0.033538,2026-07
iEQS,2010Q3,3,0,0.066696,2026-07
iEQS,2010Q4,3,0,0.064821,2026-07
iEQS,2011Q1,3,0,0.038363,2026-07
iEQS,2011Q2,3,0,0.029205,2026-07
iEQS,2011Q3,3,0,-0.079761,2026-07
iEQS,2011Q4,3,0,0.050112,2026-07
iEQS,2012Q1,3,0,0.083415,2026-07
iEQS,2012Q2,3,0,-0.007016,2026-07
iEQS,2012Q3,3,0,0.037005,2026-07
iEQS,2012Q4,3,0,0.001313,2026-07
iEQS,2013Q1,3,0,0.070952,2026-07
iEQS,2013Q2,3,0,0.031431,2026-07
iEQS,2013Q3,3,0,0.082017,2026-07
iEQS,2013Q4,3,0,0.063837,2026-07
iEQS,2014Q1,3,0,0.052093,2026-07
iEQS,2014Q2,3,0,0.019258,2026-07
iEQS,2014Q3,3,0,0.001714,2026-07
iEQS,2014Q4,3,0,0.046278,2026-07
iEQS,2015Q1,3,0,0.043967,2026-07
iEQS,2015Q2,3,0,0.028432,2026-07
iEQS,2015Q3,3,0,-0.0388,2026-07
iEQS,2015Q4,3,0,0.039513,2026-07
iEQS,2016Q1,3,0,-0.060484,2026-07
iEQS,2016Q2,3,0,0.032567,2026-07
iEQS,2016Q3,3,0,0.073674,2026-07
iEQS,2016Q4,3,0,-0.002817,2026-07
iEQS,2017Q1,3,0,0.050994,2026-07
iEQS,2017Q2,3,0,0.024347,2026-07
iEQS,2017Q3,3,0,0.045877,2026-07
iEQS,2017Q4,3,0,0.02074,2026-07
iEQS,2018Q1,3,0,0.040572,2026-07
iEQS,2018Q2,3,0,0.038905,2026-07
iEQS,2018Q3,3,0,0.024169,2026-07
iEQS,2018Q4,3,0,-0.090236,2026-07
iEQS,2019Q1,3,0,0.088838,2026-07
iEQS,2019Q2,3,0,0.022649,2026-07
iEQS,2019Q3,3,0,-0.026058,2026-07
iEQS,2019Q4,3,0,0.075214,2026-07
iEQS,2020Q1,3,0,-0.07259,2026-07
iEQS,2020Q2,3,0,0.138978,2026-07
iEQS,2020Q3,3,0,0.0462,2026-07
iEQS,2020Q4,3,0,0.130846,2026-07
iEQS,2021Q1,3,0,0.00561,2026-07
iEQS,2021Q2,3,0,0.028019,2026-07
iEQS,2021Q3,3,0,-0.002541,2026-07
iEQS,2021Q4,3,0,-0.023754,2026-07
iEQS,2022Q1,3,0,-0.080728,2026-07
iEQS,2022Q2,3,0,-0.087875,2026-07
iEQS,2022Q3,3,0,-0.008857,2026-07
iEQS,2022Q4,3,0,0.027426,2026-07
iEQS,2023Q1,3,0,0.031201,2026-07
iEQS,2023Q2,3,0,0.045454,2026-07
iEQS,2023Q3,3,0,-0.015922,2026-07
iEQS,2023Q4,3,0,0.083609,2026-07
iEQS,2024Q1,3,0,0.07794,2026-07
iEQS,2024Q2,3,0,-0.005192,2026-07
iEQS,2024Q3,3,0,0.043535,2026-07
iEQS,2024Q4,3,0,0.02717,2026-07
iEQS,2025Q1,3,0,-0.051173,2026-07
iEQS,2025Q2,3,0,0.076306,2026-07
iEQS,2025Q3,3,0,0.118685,2026-07
iEQS,2025Q4,3,0,0.089996,2026-07
iEQS,2026Q1,3,0,-0.001869,2026-07
iEQS,2026Q2,3,0,0.16536,2026-07
iEQS,2026Q3,1,1,-0.0409,2026-07
iEQSCON,2001Q1,3,0,0.205214,2026-07
iEQSCON,2001Q2,3,0,0.123068,2026-07
iEQSCON,2001Q3,3,0,-0.126221,2026-07
iEQSCON,2001Q4,3,0,0.174147,2026-07
iEQSCON,2002Q1,3,0,0.134081,2026-07
iEQSCON,2002Q2,3,0,0.059371,2026-07
iEQSCON,2002Q3,3,0,-0.132547,2026-07
iEQSCON,2002Q4,3,0,0.04902,2026-07
iEQSCON,2003Q1,3,0,0.03074,2026-07
iEQSCON,2003Q2,3,0,0.127796,2026-07
iEQSCON,2003Q3,3,0,0.089287,2026-07
iEQSCON,2003Q4,3,0,0.061679,2026-07
iEQSCON,2004Q1,3,0,0.116862,2026-07
iEQSCON,2004Q2,3,0,0.008267,2026-07
iEQSCON,2004Q3,3,0,-0.029195,2026-07
iEQSCON,2004Q4,3,0,0.085476,2026-07
iEQSCON,2005Q1,3,0,0.047839,2026-07
iEQSCON,2005Q2,3,0,0.074132,2026-07
iEQSCON,2005Q3,3,0,-0.041947,2026-07
iEQSCON,2005Q4,3,0,0.085179,2026-07
iEQSCON,2006Q1,3,0,0.065153,2026-07
iEQSCON,2006Q2,3,0,-0.035321,2026-07
iEQSCON,2006Q3,3,0,0.084426,2026-07
iEQSCON,2006Q4,3,0,0.044264,2026-07
iEQSCON,2007Q1,3,0,0.051652,2026-07
iEQSCON,2007Q2,3,0,0.01004,2026-07
iEQSCON,2007Q3,3,0,-0.021888,2026-07
iEQSCON,2007Q4,3,0,-0.04693,2026-07
iEQSCON,2008Q1,3,0,0.013706,2026-07
iEQSCON,2008Q2,3,0,0.035022,2026-07
iEQSCON,2008Q3,3,0,-0.023629,2026-07
iEQSCON,2008Q4,3,0,-0.075196,2026-07
iEQSCON,2009Q1,3,0,0.039098,2026-07
iEQSCON,2009Q2,3,0,0.12488,2026-07
iEQSCON,2009Q3,3,0,0.03653,2026-07
iEQSCON,2009Q4,3,0,0.027118,2026-07
iEQSCON,2010Q1,3,0,0.069452,2026-07
iEQSCON,2010Q2,3,0,-0.021042,2026-07
iEQSCON,2010Q3,3,0,0.01343,2026-07
iEQSCON,2010Q4,3,0,0.017329,2026-07
iEQSCON,2011Q1,3,0,0.029006,2026-07
iEQSCON,2011Q2,3,0,0.02499,2026-07
iEQSCON,2011Q3,3,0,-0.025242,2026-07
iEQSCON,2011Q4,3,0,0.018422,2026-07
iEQSCON,2012Q1,3,0,0.037551,2026-07
iEQSCON,2012Q2,3,0,-0.030627,2026-07
iEQSCON,2012Q3,3,0,0.031346,2026-07
iEQSCON,2012Q4,3,0,0.013916,2026-07
iEQSCON,2013Q1,3,0,0.025617,2026-07
iEQSCON,2013Q2,3,0,0.044136,2026-07
iEQSCON,2013Q3,3,0,0.004865,2026-07
iEQSCON,2013Q4,3,0,0.044017,2026-07
iEQSCON,2014Q1,3,0,-0.00168,2026-07
iEQSCON,2014Q2,3,0,0.025239,2026-07
iEQSCON,2014Q3,3,0,-0.018412,2026-07
iEQSCON,2014Q4,3,0,0.03099,2026-07
iEQSCON,2015Q1,3,0,0.043155,2026-07
iEQSCON,2015Q2,3,0,0.00501,2026-07
iEQSCON,2015Q3,3,0,-0.034469,2026-07
iEQSCON,2015Q4,3,0,-0.008889,2026-07
iEQSCON,2016Q1,3,0,0.016863,2026-07
iEQSCON,2016Q2,3,0,-0.018542,2026-07
iEQSCON,2016Q3,3,0,0.0194,2026-07
iEQSCON,2016Q4,3,0,-0.018226,2026-07
iEQSCON,2017Q1,3,0,0.046482,2026-07
iEQSCON,2017Q2,3,0,0.013658,2026-07
iEQSCON,2017Q3,3,0,0.020943,2026-07
iEQSCON,2017Q4,3,0,0.035598,2026-07
iEQSCON,2018Q1,3,0,0.018313,2026-07
iEQSCON,2018Q2,3,0,0.031699,2026-07
iEQSCON,2018Q3,3,0,-0.000602,2026-07
iEQSCON,2018Q4,3,0,-0.084575,2026-07
iEQSCON,2019Q1,3,0,0.05435,2026-07
iEQSCON,2019Q2,3,0,-0.012799,2026-07
iEQSCON,2019Q3,3,0,-0.000409,2026-07
iEQSCON,2019Q4,3,0,-0.012661,2026-07
iEQSCON,2020Q1,3,0,0.021355,2026-07
iEQSCON,2020Q2,3,0,0.029315,2026-07
iEQSCON,2020Q3,3,0,0.033171,2026-07
iEQSCON,2020Q4,3,0,0.049449,2026-07
iEQSCON,2021Q1,3,0,-0.034049,2026-07
iEQSCON,2021Q2,3,0,0.04732,2026-07
iEQSCON,2021Q3,3,0,-0.017354,2026-07
iEQSCON,2021Q4,3,0,-0.035885,2026-07
iEQSCON,2022Q1,3,0,-0.080273,2026-07
iEQSCON,2022Q2,3,0,-0.071751,2026-07
