date,id,mtd
200309,iEQSFIN,0.015
200310,iEQSFIN,0.0415
200311,iEQSFIN,0.0116
200312,iEQSFIN,0.029
200401,iEQSFIN,0.0265
200402,iEQSFIN,0.0139
200403,iEQSFIN,0.0042
200404,iEQSFIN,-0.0129
200405,iEQSFIN,0.0059
200406,iEQSFIN,0.0125
200407,iEQSFIN,-0.0061
200408,iEQSFIN,0.0035
200409,iEQSFIN,0.0168
200410,iEQSFIN,0.0142
200411,iEQSFIN,0.0236
200412,iEQSFIN,0.0253
200501,iEQSFIN,0.0006
200502,iEQSFIN,0.0124
200503,iEQSFIN,-0.0054
200504,iEQSFIN,-0.0039
200505,iEQSFIN,0.0123
200506,iEQSFIN,0.013
200507,iEQSFIN,0.0201
200508,iEQSFIN,0.0042
200509,iEQSFIN,0.0018
200510,iEQSFIN,0.0
200511,iEQSFIN,0.0235
200512,iEQSFIN,0.008
200601,iEQSFIN,0.0145
200602,iEQSFIN,0.0135
200603,iEQSFIN,0.0094
200604,iEQSFIN,0.0113
200605,iEQSFIN,-0.0026
200606,iEQSFIN,0.0089
200607,iEQSFIN,0.0081
200608,iEQSFIN,0.0149
200609,iEQSFIN,0.0101
200610,iEQSFIN,0.0106
200611,iEQSFIN,0.0124
200612,iEQSFIN,0.012
200701,iEQSFIN,0.0044
200702,iEQSFIN,0.011
200703,iEQSFIN,0.0078
200704,iEQSFIN,0.0167
200705,iEQSFIN,0.0043
200706,iEQSFIN,-0.0032
200707,iEQSFIN,-0.0173
200708,iEQSFIN,0.0278
200709,iEQSFIN,0.0109
200710,iEQSFIN,0.006
200711,iEQSFIN,-0.007
200712,iEQSFIN,0.0053
200801,iEQSFIN,-0.0022
200802,iEQSFIN,0.0129
200803,iEQSFIN,-0.0387
200804,iEQSFIN,0.0075
200805,iEQSFIN,0.0032
200806,iEQSFIN,-0.0624
200807,iEQSFIN,0.0242
200808,iEQSFIN,0.0266
200809,iEQSFIN,-0.04
200810,iEQSFIN,-0.0172
200811,iEQSFIN,-0.0238
200812,iEQSFIN,0.0109
200901,iEQSFIN,0.0025
200902,iEQSFIN,0.0045
200903,iEQSFIN,0.0208
200904,iEQSFIN,0.0467
200905,iEQSFIN,0.0722
200906,iEQSFIN,0.0254
200907,iEQSFIN,0.046
200908,iEQSFIN,0.0501
200909,iEQSFIN,0.0192
200910,iEQSFIN,-0.028
200911,iEQSFIN,0.0126
200912,iEQSFIN,0.0117
201001,iEQSFIN,-0.0001
201002,iEQSFIN,0.018
201003,iEQSFIN,0.032
201004,iEQSFIN,0.0165
201005,iEQSFIN,-0.0338
201006,iEQSFIN,-0.0427
201007,iEQSFIN,0.0289
201008,iEQSFIN,-0.0299
201009,iEQSFIN,0.0382
201010,iEQSFIN,0.0184
201011,iEQSFIN,0.0016
201012,iEQSFIN,0.0502
201101,iEQSFIN,0.022
201102,iEQSFIN,0.0213
201103,iEQSFIN,0.0007
201104,iEQSFIN,0.0094
201105,iEQSFIN,-0.0096
201106,iEQSFIN,-0.0066
201107,iEQSFIN,-0.0158
201108,iEQSFIN,-0.055
201109,iEQSFIN,-0.0554
201110,iEQSFIN,0.0571
201111,iEQSFIN,-0.0106
201112,iEQSFIN,-0.0009
201201,iEQSFIN,0.043
201202,iEQSFIN,0.0293
201203,iEQSFIN,0.0256
201204,iEQSFIN,-0.01
201205,iEQSFIN,-0.0271
201206,iEQSFIN,0.0251
201207,iEQSFIN,0.0004
201208,iEQSFIN,0.0254
201209,iEQSFIN,0.0224
201210,iEQSFIN,0.0239
201211,iEQSFIN,-0.0052
201212,iEQSFIN,0.0243
201301,iEQSFIN,0.0469
201302,iEQSFIN,0.0083
201303,iEQSFIN,0.0172
201304,iEQSFIN,0.0125
201305,iEQSFIN,0.0247
201306,iEQSFIN,-0.0018
201307,iEQSFIN,0.0253
201308,iEQSFIN,-0.0156
201309,iEQSFIN,0.0217
201310,iEQSFIN,0.0157
201311,iEQSFIN,0.0288
201312,iEQSFIN,0.0191
201401,iEQSFIN,-0.0052
201402,iEQSFIN,0.0181
201403,iEQSFIN,0.0068
201404,iEQSFIN,-0.0174
201405,iEQSFIN,0.0083
201406,iEQSFIN,0.0146
201407,iEQSFIN,-0.0174
201408,iEQSFIN,0.011
201409,iEQSFIN,-0.0092
201410,iEQSFIN,0.014
201411,iEQSFIN,0.0021
201412,iEQSFIN,0.0126
201501,iEQSFIN,-0.0198
201502,iEQSFIN,0.0363
201503,iEQSFIN,0.0118
201504,iEQSFIN,0.0057
201505,iEQSFIN,0.0109
201506,iEQSFIN,0.0037
201507,iEQSFIN,0.011
201508,iEQSFIN,-0.0058
201509,iEQSFIN,-0.0156
201510,iEQSFIN,0.0216
201511,iEQSFIN,0.0205
201512,iEQSFIN,-0.0094
201601,iEQSFIN,-0.06
201602,iEQSFIN,-0.0257
201603,iEQSFIN,0.0263
201604,iEQSFIN,0.0301
201605,iEQSFIN,0.0154
201606,iEQSFIN,-0.0398
201607,iEQSFIN,0.0387
201608,iEQSFIN,0.0279
201609,iEQSFIN,0.0022
201610,iEQSFIN,0.0149
201611,iEQSFIN,0.0674
201612,iEQSFIN,0.0464
201701,iEQSFIN,0.0124
201702,iEQSFIN,0.0179
201703,iEQSFIN,0.0083
201704,iEQSFIN,0.0111
201705,iEQSFIN,-0.0057
201706,iEQSFIN,0.0236
201707,iEQSFIN,0.0125
201708,iEQSFIN,-0.0055
201709,iEQSFIN,0.0288
201710,iEQSFIN,0.0072
201711,iEQSFIN,0.0153
201712,iEQSFIN,0.0079
201801,iEQSFIN,0.0317
201802,iEQSFIN,-0.0086
201803,iEQSFIN,0.0006
201804,iEQSFIN,0.0069
201805,iEQSFIN,0.0051
201806,iEQSFIN,-0.0061
201807,iEQSFIN,0.0057
201808,iEQSFIN,-0.0009
201809,iEQSFIN,-0.0127
201810,iEQSFIN,-0.0624
201811,iEQSFIN,-0.004
201812,iEQSFIN,-0.0814
201901,iEQSFIN,0.0595
201902,iEQSFIN,0.0317
201903,iEQSFIN,-0.0248
201904,iEQSFIN,0.0367
201905,iEQSFIN,-0.0209
201906,iEQSFIN,0.0246
201907,iEQSFIN,0.0136
201908,iEQSFIN,-0.0294
201909,iEQSFIN,0.0133
201910,iEQSFIN,0.0051
201911,iEQSFIN,0.0258
201912,iEQSFIN,0.0221
202001,iEQSFIN,-0.0143
202002,iEQSFIN,-0.0366
202003,iEQSFIN,-0.1723
202004,iEQSFIN,0.0391
202005,iEQSFIN,0.0156
202006,iEQSFIN,0.027
202007,iEQSFIN,-0.0041
202008,iEQSFIN,0.0324
202009,iEQSFIN,-0.0071
202010,iEQSFIN,0.033
202011,iEQSFIN,0.0995
202012,iEQSFIN,0.0579
202101,iEQSFIN,-0.0007
202102,iEQSFIN,0.0764
202103,iEQSFIN,0.0362
202104,iEQSFIN,0.034
202105,iEQSFIN,0.013
202106,iEQSFIN,-0.0169
202107,iEQSFIN,-0.0008
202108,iEQSFIN,0.0204
202109,iEQSFIN,0.0047
202110,iEQSFIN,0.0175
202111,iEQSFIN,-0.017
202112,iEQSFIN,0.0168
202201,iEQSFIN,0.0053
202202,iEQSFIN,0.0074
202203,iEQSFIN,-0.0187
202204,iEQSFIN,-0.0229
202205,iEQSFIN,0.0082
202206,iEQSFIN,-0.0361
202207,iEQSFIN,0.0173
202208,iEQSFIN,0.0011
202209,iEQSFIN,-0.0188
202210,iEQSFIN,0.0444
202211,iEQSFIN,0.0133
202212,iEQSFIN,-0.0095
202301,iEQSFIN,0.0257
202302,iEQSFIN,0.0013
202303,iEQSFIN,-0.0715
202304,iEQSFIN,-0.0024
202305,iEQSFIN,-0.0296
202306,iEQSFIN,0.0254
202307,iEQSFIN,0.0564
202308,iEQSFIN,-0.0122
202309,iEQSFIN,-0.0117
202310,iEQSFIN,-0.0097
202311,iEQSFIN,0.0454
202312,iEQSFIN,0.0573
202401,iEQSFIN,0.0004
202402,iEQSFIN,-0.0061
202403,iEQSFIN,0.0228
202404,iEQSFIN,-0.0155
202405,iEQSFIN,0.022
202406,iEQSFIN,0.0027
202407,iEQSFIN,0.066
202408,iEQSFIN,0.0062
202409,iEQSFIN,0.0051
202410,iEQSFIN,0.0111
202411,iEQSFIN,0.0615
202412,iEQSFIN,-0.0262
202501,iEQSFIN,0.0237
202502,iEQSFIN,-0.001
202503,iEQSFIN,-0.0261
202504,iEQSFIN,-0.0089
202505,iEQSFIN,0.0193
202506,iEQSFIN,0.0257
202507,iEQSFIN,0.0132
202508,iEQSFIN,0.0366
202509,iEQSFIN,-0.0039
202510,iEQSFIN,-0.0043
202511,iEQSFIN,0.025
202512,iEQSFIN,0.0275
202601,iEQSFIN,0.0195
202602,iEQSFIN,-0.0047
202603,iEQSFIN,-0.0183
202604,iEQSFIN,0.0299
199801,iEQSHLT,-0.002
199802,iEQSHLT,0.0516
199803,iEQSHLT,0.0103
199804,iEQSHLT,0.0134
199805,iEQSHLT,-0.014
199806,iEQSHLT,-0.0173
199807,iEQSHLT,-0.0066
199808,iEQSHLT,-0.1007
199809,iEQSHLT,0.1062
199810,iEQSHLT,0.1024
199811,iEQSHLT,0.048
199812,iEQSHLT,0.075
199901,iEQSHLT,0.0098
199902,iEQSHLT,-0.0573
199903,iEQSHLT,0.018
199904,iEQSHLT,0.0239
199905,iEQSHLT,0.0606
199906,iEQSHLT,0.0427
199907,iEQSHLT,0.0366
199908,iEQSHLT,0.0059
199909,iEQSHLT,-0.02
199910,iEQSHLT,0.0228
199911,iEQSHLT,0.0292
199912,iEQSHLT,0.1242
200001,iEQSHLT,0.1255
200002,iEQSHLT,0.1201
200003,iEQSHLT,0.0814
200004,iEQSHLT,0.013
200005,iEQSHLT,0.0298
200006,iEQSHLT,0.1496
200007,iEQSHLT,0.0462
200008,iEQSHLT,0.072
200009,iEQSHLT,0.0348
200010,iEQSHLT,0.0109
200011,iEQSHLT,0.0264
200012,iEQSHLT,0.0563
200101,iEQSHLT,-0.0003
200102,iEQSHLT,-0.0183
200103,iEQSHLT,-0.0257
200104,iEQSHLT,0.0697
200105,iEQSHLT,0.0536
200106,iEQSHLT,0.0374
200107,iEQSHLT,-0.0182
200108,iEQSHLT,-0.0018
200109,iEQSHLT,-0.0314
200110,iEQSHLT,0.0518
200111,iEQSHLT,0.046
200112,iEQSHLT,0.0522
200201,iEQSHLT,-0.016
200202,iEQSHLT,-0.0036
200203,iEQSHLT,0.026
200204,iEQSHLT,-0.031
200205,iEQSHLT,0.0041
200206,iEQSHLT,-0.0667
200207,iEQSHLT,-0.0365
200208,iEQSHLT,0.0
200209,iEQSHLT,-0.0586
200210,iEQSHLT,0.0429
200211,iEQSHLT,0.0348
200212,iEQSHLT,0.0046
200301,iEQSHLT,0.011
200302,iEQSHLT,0.0156
200303,iEQSHLT,0.0244
200304,iEQSHLT,0.0229
200305,iEQSHLT,0.0416
200306,iEQSHLT,0.0119
200307,iEQSHLT,0.0235
200308,iEQSHLT,0.0045
200309,iEQSHLT,0.0122
200310,iEQSHLT,0.0198
200311,iEQSHLT,0.0112
200312,iEQSHLT,0.0205
200401,iEQSHLT,0.0401
200402,iEQSHLT,0.0172
200403,iEQSHLT,-0.0042
200404,iEQSHLT,0.0201
200405,iEQSHLT,-0.0056
200406,iEQSHLT,-0.0074
200407,iEQSHLT,-0.0416
200408,iEQSHLT,0.009
200409,iEQSHLT,0.0277
200410,iEQSHLT,-0.004
200411,iEQSHLT,0.0189
200412,iEQSHLT,0.0214
200501,iEQSHLT,-0.0186
200502,iEQSHLT,-0.0175
200503,iEQSHLT,-0.0244
200504,iEQSHLT,0.0186
200505,iEQSHLT,0.0174
200506,iEQSHLT,0.0384
200507,iEQSHLT,0.0475
200508,iEQSHLT,0.0231
200509,iEQSHLT,0.0098
200510,iEQSHLT,-0.0266
200511,iEQSHLT,0.021
200512,iEQSHLT,0.017
200601,iEQSHLT,0.0474
200602,iEQSHLT,0.0375
200603,iEQSHLT,0.0282
200604,iEQSHLT,-0.0089
200605,iEQSHLT,-0.0177
200606,iEQSHLT,-0.0041
200607,iEQSHLT,0.0129
200608,iEQSHLT,0.0317
200609,iEQSHLT,-0.0001
200610,iEQSHLT,0.0263
200611,iEQSHLT,0.0213
200612,iEQSHLT,0.024
200701,iEQSHLT,0.0287
200702,iEQSHLT,0.013
200703,iEQSHLT,-0.0074
200704,iEQSHLT,0.0348
200705,iEQSHLT,0.0148
200706,iEQSHLT,-0.0147
200707,iEQSHLT,-0.0205
200708,iEQSHLT,0.0223
200709,iEQSHLT,0.0208
200710,iEQSHLT,0.0135
200711,iEQSHLT,-0.0047
200712,iEQSHLT,0.0106
200801,iEQSHLT,-0.0248
200802,iEQSHLT,-0.0198
200803,iEQSHLT,-0.0373
200804,iEQSHLT,0.0178
200805,iEQSHLT,0.0238
200806,iEQSHLT,-0.0145
200807,iEQSHLT,0.0541
200808,iEQSHLT,0.017
200809,iEQSHLT,-0.0443
200810,iEQSHLT,-0.0922
200811,iEQSHLT,-0.0221
200812,iEQSHLT,0.0408
200901,iEQSHLT,0.0156
200902,iEQSHLT,-0.0367
200903,iEQSHLT,0.0373
200904,iEQSHLT,0.0078
200905,iEQSHLT,0.0426
200906,iEQSHLT,0.0336
200907,iEQSHLT,0.03
200908,iEQSHLT,0.014
200909,iEQSHLT,0.0291
200910,iEQSHLT,-0.0302
200911,iEQSHLT,0.0338
200912,iEQSHLT,0.02
201001,iEQSHLT,0.0095
201002,iEQSHLT,0.0024
201003,iEQSHLT,0.0647
201004,iEQSHLT,0.0195
201005,iEQSHLT,-0.037
201006,iEQSHLT,-0.016
201007,iEQSHLT,0.0237
201008,iEQSHLT,-0.0084
201009,iEQSHLT,0.0484
201010,iEQSHLT,0.0057
201011,iEQSHLT,-0.0008
201012,iEQSHLT,0.0505
201101,iEQSHLT,0.0054
201102,iEQSHLT,0.004
201103,iEQSHLT,0.0109
201104,iEQSHLT,0.0413
201105,iEQSHLT,0.0269
201106,iEQSHLT,-0.0077
201107,iEQSHLT,-0.0104
201108,iEQSHLT,-0.0434
201109,iEQSHLT,-0.035
201110,iEQSHLT,0.0454
201111,iEQSHLT,0.0174
201112,iEQSHLT,0.0132
201201,iEQSHLT,0.0466
201202,iEQSHLT,0.0158
201203,iEQSHLT,0.0195
201204,iEQSHLT,0.004
201205,iEQSHLT,-0.0086
201206,iEQSHLT,0.032
201207,iEQSHLT,0.007
201208,iEQSHLT,0.0087
201209,iEQSHLT,0.0297
201210,iEQSHLT,-0.0111
201211,iEQSHLT,0.0036
201212,iEQSHLT,-0.0011
201301,iEQSHLT,0.0397
201302,iEQSHLT,0.0077
201303,iEQSHLT,0.0448
201304,iEQSHLT,0.024
201305,iEQSHLT,0.0268
201306,iEQSHLT,0.0052
201307,iEQSHLT,0.0689
201308,iEQSHLT,0.003
201309,iEQSHLT,0.0409
201310,iEQSHLT,0.0043
201311,iEQSHLT,0.0454
201312,iEQSHLT,0.0296
201401,iEQSHLT,0.0513
201402,iEQSHLT,0.0584
201403,iEQSHLT,-0.0066
201404,iEQSHLT,-0.0353
201405,iEQSHLT,0.0149
201406,iEQSHLT,0.0388
201407,iEQSHLT,-0.0238
201408,iEQSHLT,0.0483
201409,iEQSHLT,-0.0037
201410,iEQSHLT,0.0294
201411,iEQSHLT,0.0183
201412,iEQSHLT,0.043
201501,iEQSHLT,0.0179
201502,iEQSHLT,0.0309
201503,iEQSHLT,0.0203
201504,iEQSHLT,-0.0102
201505,iEQSHLT,0.0456
201506,iEQSHLT,0.0148
201507,iEQSHLT,0.0199
201508,iEQSHLT,-0.0243
201509,iEQSHLT,-0.0575
201510,iEQSHLT,0.005
201511,iEQSHLT,0.0239
201512,iEQSHLT,0.0041
201601,iEQSHLT,-0.0934
201602,iEQSHLT,-0.0306
201603,iEQSHLT,0.017
201604,iEQSHLT,0.0296
201605,iEQSHLT,0.0318
201606,iEQSHLT,-0.0238
201607,iEQSHLT,0.0407
201608,iEQSHLT,0.0107
201609,iEQSHLT,0.0575
201610,iEQSHLT,-0.0559
201611,iEQSHLT,0.0317
201612,iEQSHLT,-0.0045
201701,iEQSHLT,0.0294
201702,iEQSHLT,0.0266
201703,iEQSHLT,0.0081
201704,iEQSHLT,-0.0038
201705,iEQSHLT,-0.0194
201706,iEQSHLT,0.049
201707,iEQSHLT,0.007
201708,iEQSHLT,0.0258
201709,iEQSHLT,0.0409
201710,iEQSHLT,-0.0083
201711,iEQSHLT,0.0176
201712,iEQSHLT,0.0263
201801,iEQSHLT,0.0596
201802,iEQSHLT,0.004
201803,iEQSHLT,-0.0046
201804,iEQSHLT,0.0024
201805,iEQSHLT,0.0418
201806,iEQSHLT,0.0087
201807,iEQSHLT,0.0114
201808,iEQSHLT,0.0288
201809,iEQSHLT,0.0101
201810,iEQSHLT,-0.058
201811,iEQSHLT,-0.005
201812,iEQSHLT,-0.0504
201901,iEQSHLT,0.0609
201902,iEQSHLT,0.0346
201903,iEQSHLT,0.0197
201904,iEQSHLT,-0.0209
201905,iEQSHLT,-0.0041
201906,iEQSHLT,0.0361
201907,iEQSHLT,-0.0131
201908,iEQSHLT,-0.0236
201909,iEQSHLT,-0.0283
201910,iEQSHLT,0.047
201911,iEQSHLT,0.0683
201912,iEQSHLT,0.0518
202001,iEQSHLT,-0.0171
202002,iEQSHLT,0.0043
202003,iEQSHLT,-0.0669
202004,iEQSHLT,0.076
202005,iEQSHLT,0.0494
202006,iEQSHLT,0.027
202007,iEQSHLT,-0.017
202008,iEQSHLT,0.028
202009,iEQSHLT,0.0165
202010,iEQSHLT,0.0247
202011,iEQSHLT,0.0646
202012,iEQSHLT,0.0481
202101,iEQSHLT,0.0019
202102,iEQSHLT,0.0253
202103,iEQSHLT,-0.0274
202104,iEQSHLT,0.007
202105,iEQSHLT,-0.0136
202106,iEQSHLT,0.0157
202107,iEQSHLT,-0.0302
202108,iEQSHLT,0.0204
202109,iEQSHLT,-0.0186
202110,iEQSHLT,0.0013
202111,iEQSHLT,-0.0558
202112,iEQSHLT,0.0171
202201,iEQSHLT,-0.0936
202202,iEQSHLT,-0.0078
202203,iEQSHLT,0.0025
202204,iEQSHLT,-0.0556
202205,iEQSHLT,-0.051
202206,iEQSHLT,0.0484
202207,iEQSHLT,0.0213
202208,iEQSHLT,0.0229
202209,iEQSHLT,-0.0291
202210,iEQSHLT,0.0276
202211,iEQSHLT,0.0181
202212,iEQSHLT,0.0222
202301,iEQSHLT,0.0325
202302,iEQSHLT,-0.0199
202303,iEQSHLT,-0.0186
202304,iEQSHLT,0.0406
202305,iEQSHLT,0.0111
202306,iEQSHLT,0.0124
202307,iEQSHLT,-0.0016
202308,iEQSHLT,-0.0125
202309,iEQSHLT,-0.0192
202310,iEQSHLT,-0.0394
202311,iEQSHLT,0.0512
202312,iEQSHLT,0.0962
202401,iEQSHLT,0.0384
202402,iEQSHLT,0.053
202403,iEQSHLT,0.0171
202404,iEQSHLT,-0.0459
202405,iEQSHLT,-0.0011
202406,iEQSHLT,0.0042
202407,iEQSHLT,0.0434
202408,iEQSHLT,0.0134
202409,iEQSHLT,-0.0089
202410,iEQSHLT,0.0179
202411,iEQSHLT,0.0089
202412,iEQSHLT,-0.0476
202501,iEQSHLT,-0.0004
202502,iEQSHLT,-0.0253
202503,iEQSHLT,-0.0515
202504,iEQSHLT,0.0209
202505,iEQSHLT,-0.0174
202506,iEQSHLT,0.0217
202507,iEQSHLT,0.0638
202508,iEQSHLT,0.0614
202509,iEQSHLT,0.0734
202510,iEQSHLT,0.0985
202511,iEQSHLT,0.0857
202512,iEQSHLT,0.0064
202601,iEQSHLT,-0.0097
202602,iEQSHLT,0.0301
202603,iEQSHLT,-0.0095
202604,iEQSHLT,0.0421
201001,iEQSREI,0.0049
201002,iEQSREI,0.0134
201003,iEQSREI,0.0232
201004,iEQSREI,0.0141
201005,iEQSREI,0.0055
201006,iEQSREI,-0.0111
201007,iEQSREI,0.0631
201008,iEQSREI,0.0102
201009,iEQSREI,0.0617
201010,iEQSREI,0.1047
201011,iEQSREI,0.0644
201012,iEQSREI,0.0461
201101,iEQSREI,0.0195
201102,iEQSREI,0.0222
201103,iEQSREI,0.0044
201104,iEQSREI,0.0215
201105,iEQSREI,0.0183
201106,iEQSREI,-0.0057
201107,iEQSREI,-0.007
201108,iEQSREI,-0.0536
201109,iEQSREI,-0.0153
201110,iEQSREI,0.0064
201111,iEQSREI,0.0202
201112,iEQSREI,0.0325
201201,iEQSREI,0.0038
201202,iEQSREI,0.0077
201203,iEQSREI,0.0167
201204,iEQSREI,0.0117
201205,iEQSREI,-0.0007
201206,iEQSREI,0.0098
201207,iEQSREI,0.0288
201208,iEQSREI,0.0144
201209,iEQSREI,0.0015
201210,iEQSREI,0.007
201211,iEQSREI,0.0028
201212,iEQSREI,0.0284
201301,iEQSREI,0.0323
201302,iEQSREI,0.0053
201303,iEQSREI,0.0057
201304,iEQSREI,0.0216
201305,iEQSREI,0.0034
201306,iEQSREI,-0.0175
201307,iEQSREI,0.0179
201308,iEQSREI,-0.034
201309,iEQSREI,0.0389
201310,iEQSREI,0.0198
201311,iEQSREI,0.0208
201312,iEQSREI,0.0254
201401,iEQSREI,0.0088
201402,iEQSREI,0.0286
201403,iEQSREI,-0.0038
201404,iEQSREI,-0.0087
201405,iEQSREI,0.0178
201406,iEQSREI,0.0232
201407,iEQSREI,-0.0083
201408,iEQSREI,0.013
201409,iEQSREI,-0.0137
201410,iEQSREI,0.0228
201411,iEQSREI,0.0153
201412,iEQSREI,0.0082
201501,iEQSREI,-0.0016
201502,iEQSREI,0.0257
201503,iEQSREI,0.0117
201504,iEQSREI,0.006
201505,iEQSREI,0.011
201506,iEQSREI,-0.0048
201507,iEQSREI,0.0165
201508,iEQSREI,-0.009
201509,iEQSREI,-0.0151
201510,iEQSREI,0.0401
201511,iEQSREI,0.0021
201512,iEQSREI,0.002
201601,iEQSREI,-0.0474
201602,iEQSREI,-0.017
201603,iEQSREI,0.0272
201604,iEQSREI,0.0088
201605,iEQSREI,0.0122
201606,iEQSREI,-0.0037
201607,iEQSREI,0.0311
201608,iEQSREI,0.0123
201609,iEQSREI,0.002
201610,iEQSREI,-0.0112
201611,iEQSREI,0.0007
201612,iEQSREI,0.0167
201701,iEQSREI,0.0137
201702,iEQSREI,0.0112
201703,iEQSREI,-0.003
201704,iEQSREI,0.0119
201705,iEQSREI,-0.0029
201706,iEQSREI,0.0086
201707,iEQSREI,0.0025
201708,iEQSREI,0.0042
201709,iEQSREI,0.0048
201710,iEQSREI,0.0069
201711,iEQSREI,0.0237
201712,iEQSREI,0.0085
201801,iEQSREI,-0.006
201802,iEQSREI,-0.0436
201803,iEQSREI,0.0175
201804,iEQSREI,0.0125
201805,iEQSREI,0.0047
201806,iEQSREI,0.014
201807,iEQSREI,0.0076
201808,iEQSREI,0.0057
201809,iEQSREI,-0.0066
201810,iEQSREI,-0.0437
201811,iEQSREI,0.003
201812,iEQSREI,-0.0484
201901,iEQSREI,0.0694
201902,iEQSREI,0.0158
201903,iEQSREI,0.0141
201904,iEQSREI,0.021
201905,iEQSREI,-0.008
201906,iEQSREI,0.0227
201907,iEQSREI,0.0113
201908,iEQSREI,0.0016
201909,iEQSREI,0.0058
201910,iEQSREI,0.0174
201911,iEQSREI,0.0142
201912,iEQSREI,0.0095
202001,iEQSREI,0.0036
202002,iEQSREI,-0.0349
202003,iEQSREI,-0.0825
202004,iEQSREI,0.0646
202005,iEQSREI,0.0189
202006,iEQSREI,0.0098
202007,iEQSREI,0.0166
202008,iEQSREI,0.0187
202009,iEQSREI,-0.014
202010,iEQSREI,-0.0226
202011,iEQSREI,0.0842
202012,iEQSREI,0.0357
202101,iEQSREI,-0.0128
202102,iEQSREI,0.0512
202103,iEQSREI,0.0236
202104,iEQSREI,0.0448
202105,iEQSREI,0.0143
202106,iEQSREI,0.0055
202107,iEQSREI,0.0115
202108,iEQSREI,0.0141
202109,iEQSREI,-0.0025
202110,iEQSREI,0.0292
202111,iEQSREI,-0.0244
202112,iEQSREI,0.0468
202201,iEQSREI,-0.0252
202202,iEQSREI,0.0019
202203,iEQSREI,0.027
202204,iEQSREI,-0.0085
202205,iEQSREI,-0.0214
202206,iEQSREI,-0.0433
202207,iEQSREI,0.039
202208,iEQSREI,-0.0162
202209,iEQSREI,-0.0549
202210,iEQSREI,0.0143
202211,iEQSREI,0.0327
202212,iEQSREI,-0.024
202301,iEQSREI,0.0449
202302,iEQSREI,-0.0085
202303,iEQSREI,-0.0104
202304,iEQSREI,0.0023
202305,iEQSREI,-0.0066
202306,iEQSREI,0.0189
202307,iEQSREI,0.0033
202308,iEQSREI,-0.0029
202309,iEQSREI,-0.0118
202310,iEQSREI,-0.0189
202311,iEQSREI,0.0469
202312,iEQSREI,0.027
202401,iEQSREI,-0.0073
202402,iEQSREI,-0.0065
202403,iEQSREI,0.015
202404,iEQSREI,-0.0074
202405,iEQSREI,0.0092
202406,iEQSREI,0.0044
202407,iEQSREI,0.0267
202408,iEQSREI,0.0125
202409,iEQSREI,0.0112
202410,iEQSREI,0.0012
202411,iEQSREI,0.0121
202412,iEQSREI,-0.0178
202501,iEQSREI,-0.0023
202502,iEQSREI,0.0128
202503,iEQSREI,-0.0172
202504,iEQSREI,-0.0077
202505,iEQSREI,0.0167
202506,iEQSREI,0.0096
202507,iEQSREI,0.007
202508,iEQSREI,0.0182
202509,iEQSREI,-0.0014
202510,iEQSREI,0.0013
202511,iEQSREI,0.0102
202512,iEQSREI,0.0017
202601,iEQSREI,0.0142
202602,iEQSREI,0.02
202603,iEQSREI,-0.0298
202604,iEQSREI,0.0482
200201,iEQSTMT,0.0037
200202,iEQSTMT,-0.0034
200203,iEQSTMT,0.0069
200204,iEQSTMT,-0.0211
200205,iEQSTMT,-0.0146
200206,iEQSTMT,-0.0063
200207,iEQSTMT,0.0082
200208,iEQSTMT,0.0076
200209,iEQSTMT,-0.0044
200210,iEQSTMT,0.017
200211,iEQSTMT,0.0224
200212,iEQSTMT,-0.0164
200301,iEQSTMT,0.0099
200302,iEQSTMT,-0.0019
200303,iEQSTMT,0.0086
200304,iEQSTMT,0.0187
200305,iEQSTMT,0.028
200306,iEQSTMT,0.0169
200307,iEQSTMT,0.02
200308,iEQSTMT,0.0095
200309,iEQSTMT,-0.0042
200310,iEQSTMT,0.0346
200311,iEQSTMT,0.0118
200312,iEQSTMT,0.0042
200401,iEQSTMT,0.0238
200402,iEQSTMT,0.0098
200403,iEQSTMT,0.0035
200404,iEQSTMT,-0.0194
200405,iEQSTMT,0.016
200406,iEQSTMT,-0.0024
200407,iEQSTMT,-0.0457
200408,iEQSTMT,-0.0162
200409,iEQSTMT,0.025
200410,iEQSTMT,0.0239
200411,iEQSTMT,0.0318
200412,iEQSTMT,0.0113
200501,iEQSTMT,0.0056
200502,iEQSTMT,0.0098
200503,iEQSTMT,-0.0025
200504,iEQSTMT,-0.01
200505,iEQSTMT,0.0336
200506,iEQSTMT,0.0233
200507,iEQSTMT,0.0365
200508,iEQSTMT,0.0053
200509,iEQSTMT,0.0142
200510,iEQSTMT,0.0044
200511,iEQSTMT,0.0276
200512,iEQSTMT,0.017
200601,iEQSTMT,0.0539
200602,iEQSTMT,0.0026
200603,iEQSTMT,0.0163
200604,iEQSTMT,0.0239
200605,iEQSTMT,-0.0296
200606,iEQSTMT,-0.0102
200607,iEQSTMT,0.0115
200608,iEQSTMT,0.0235
200609,iEQSTMT,0.0253
200610,iEQSTMT,0.0164
200611,iEQSTMT,0.0302
200612,iEQSTMT,0.0098
200701,iEQSTMT,0.0235
200702,iEQSTMT,0.0028
200703,iEQSTMT,0.0181
200704,iEQSTMT,0.0167
200705,iEQSTMT,0.0366
200706,iEQSTMT,0.0186
200707,iEQSTMT,0.0069
200708,iEQSTMT,0.0054
200709,iEQSTMT,0.041
